I love that it makes the phonetic sound as they trace the letters. My 2 year old has started sounding out the words in his books and I think this app has played a large part in his learning ☺️ Thank you! It's the perfect game to keep him entertained on the potty! I've just downloaded some of your other games for him to try;Positive
,My 2.and half year old niece really enjoys taking over my phone and learning with this app... she is playing and learning at the same time wich is really cool. She loves saying fantastic when it tells her she does.. I just wish the app would say more audio about each letter when it shows after completing.. ie.. T is for Training and Terrific;Positive
,Education, & fun for free. No ads, so the child stays interested, trying to see what will happen next. (I played while my child was at school. ) We, Love how they explain things in a way kids (even babies) can understand and enjoy. Makes learning fun...;Positive
,Excellent app. No ads and so informative. Thank you to the developers. My twins are 2 years and are growing up learning with your app.;Positive
,What a great app. My kids 2yr old and 3yr old and neice 4yr old have really improved on tracing letters and shapes. Also identifing the shapes and colors. Very easy for them to do and keeps their focus.;Positive
,Love it! This has been a great tool for my son with development delays. He uses a stylus to trace so it's also helping with his handwriting skills!;Positive
,I have been looking for a good educational app for my 2 years old daughter, I found it. This app is really awesome. Every time she play with this app I realize se learns more. No adds, free, Is not this app amaizing? I really recommend it.;Positive
,I like this game because you can trace the letters more games and the thing that makes me very happy about this game is that the lion is called Lucas and that's my teacher's name but my;Positive
teacher's name starts with Miss Lucas so you decided to give breaks Stars I like this game if you guys is like it just punished Stars if you press one song at the end L like the whole star so I like this game;Positive
,Great app. My three year old cant play it loud enough. Thanks;Positive
,Its great for my three year old and my 8 year old and i love that its free and there is not ingame fees;Positive
,Just downloaded a couple of these for my daughter. Fingers crossed they stay this amazing! She loves it, it's great and easy to use. Safe for her as she can't come off of the page, so she can have fun without me worrying. Very pleased.;Positive
,This has been the best app on my daughters tablet. It is kid friendly and provides me with a detailed report of what I need to work with her on.;Positive
,Amazing app. I use it daily to help my children learn their ABC and #'s.;Positive
,an app that will be enjoyed by toddlers. it's very educational and well thought.;Positive
,Great quality for a free learning game. Although a little advanced for my two year old, she enjoys playing it.;Positive
,Great app, my daughter has learnt a lot from the app. No in app purchases makes a great effort for spreading education and making it easy to learn;Positive
,I love your apps. I already downloaded tracing numbers and my son loves it and he learnt the correct formation too. Thank you;Positive
,Lovely app to teach and entertain children, keeping them interested and focused. Thanks;Positive
,Great educational app!!! Not to mention no ads and it's free!!!!;Positive
,Good initiative. Very nice graphics and concept. Kid is loving this and learning from this.;Positive
,I would totally give this a 5 star except that it doeent really teach the little ones the letters. Just how to write them. Still love it!;Positive
,My toddler loves it! Easy to use and has helped tremendously!;Positive
,Really easy to use app. 3 yr old had so much fun tracing letters;Positive
,This app has helped my lil one so much!❤She has so much fun tracing her letters and matching them also..;Positive
,Nice app .... for my Dauter , It is so good app for play and Learn to our Children , for fun , My Dauter Enjoy this app for Play and Fun .... And Good thing of that app in No Add,s;Positive
,This app is amazing. My child picked this up right away and loves to play. The creators are truly amazing for their apps.;Positive
,This app was very helpful for my kid to learn how to read and write... she is little than school age though;Positive
,Awesome app. Launch Tracing app for Hindi language as well.;Positive
,My two year old loves it and no ads so I do too;Positive
,Great way to get child interested in learning the alphabet.;Positive
,Learning blanketed in some interactive fun! Good app for kids!;Positive
,I just downloaded this app for my two year old DS (dear son) yesterday. I have been telling EVERYONE about this app lol and they have all downloaded it as well. I love the no ads & no in store purchases, because it makes it so much easier for us to navigate without interruption. They also have spelling, counting, etc I downloaded all of them and my son is enjoying it. Thank you, for creating such a wonderful app keep them coming.;Positive
,My 18 month old loves this app. I have it installed for the times she gets at my phone, and she gets excited when she hears the music or Lucas and Ruby talking while it's loading. She's;Positive
already tracing the letters and will bring the phone to me to help her with the letters she can't quite get yet. I love that after every few letters, it gives a sticker or a box to give them a little bit of a break. All in all, great app!;Positive
,I love this app! My little one loves it too! It is very thoughtful, contains no ads (!!!!), entertaining and indeed helps to learn in the most cheerful and encouraging way! I specifically love the feature of smart application closing, so that the child could safely learn and not rambler around the rest of the phone's apps. There's also a smart way to enter the parents' zone with typing spelled numbers. Kudos to the developers, wishes of a great inspiration and success on your future projects!;Positive
,The game is kind of boring but it helps the kids learn;Positive
,Awesome program, however sound effects over/very close to letter pronunciation makes it difficult to hear the letter spoken. This is especially apparent in the capital/lower case match game. My daughter absolutely loves playing letters on my phone. Excellent array of apps from developer. Thank you;Positive
,Amazing app helps my child learn a lot more I recommend you download it;Positive
,My 3 year old enjoys the app and is excited to do her homework. Lol;Positive
,ok, please do not judge me. I'm 31 years old and I downloaded this game because we didn't have stuff like this when I was in school. we had the Jumpstart games. anyway super adorable and even for someone my age it's addicting. I recommend this for both young kids and kids at heart like me! great job guys and keep it up;Positive
,My son is 4, the youngest of four children still at home. He wants to learn to read, but was getting discouraged and frustrated trying to learn the letters with traditional flash cards.;Negative
Since we've started this app, he is excited about learning and in only about 10 days, he has started remembering his letters better! Thank you so much!;Positive
,I like the app, but wish I could mute it entirely. I would be able to use my phone for multitasking while my daughter plays with the app. At times, I need to listen to podcasts or audiobooks, neither of which this app will allow while she is playing.;Positive
