He loves the sounds the colors the ability to go back and forth great for learning definitely.;Positive
,During latter image should come Ex.-A for Apple, so apple image also should come same time Too much add;Positive
,Amazing start ,perfect for the kids;Positive
,Too many ads popping up, bad;Negative
,It's a very great game for kids education. My younger brother studies by this app. Thank you Zodinplex for making this game.;Positive
,Great and simple.;Positive
,Love son love this learning game.;Positive
,This is a very good app..It helped my nephew to read at years. Now his 6...Wow..he is really good..;Positive
,slide show of images is not a game, 12 slide shows and full of adverts very litte education value other than use as flash cards. I honestly dont see where all the five star reviews come;Negative
from;Neutral
,Good app for kids .. it's more like foundation wich is a good thing if they start at a young age... My son loves this game ... he enjoys it more, he'd rather play the game than watch The Lion Gaurd;Positive
,This app is very helpful for those young learners. And they can gets easily the sound, image, and what kind of things;Positive
,good app for toddlers;Positive
,Very educational, clear, colourful and very easy to use for my 2 year old;Positive
,my baby loves this app and it's easy to use and navigate.;Positive
,make the songs to for kids so they can understand the sounds;Positive
,My kid love this game. Is very educational, and fun at the same time for him. I strongly recommended it;Positive
,I like this app because it is easy to use and have lots and lots of things that I would want;Positive
,There should be some more variety Content are less;Positive
,very good and easy;Positive
,you asked me to rate 4 times sohere ya go... it sucks.. this is the only app ive downloaded recently that my 3 year old is like no... its boring... no music no game no excitement... sorry not sorry.;Negative
,Uninstalled it. Too many ads.;Negative
,too much of ad.irritating;Negative
,great , and very easy..;Positive
,its good,some more video lesson should be add with all subjects till class 6;Positive
,Great and easy to learn;Positive
,Very good game for nursery kids;Positive
,My child love this and he try to speak all words;Positive
,I readlythink that this game is good;Positive
,not good advert all over;Negative
,still using it after 5 years.;Positive
,great app for kids!;Positive
,U r good for my child;Positive
,my child get annoyed with the Ads so I think I'll uninstalled it. sorry;Negative
,its excellent apps for your baby;Positive
,it covers the basics;Neutral
,so amazing tutor for kiddo's;Positive
,Please change Monkey picture.. Its wrong;Negative
,Kids can take fun with this app;Positive
,Remove the adds without money;Neutral
,best app for kindergarten.;Positive
,I love this game so much;Positive
,Amazing game for children;Positive
,Its a very amazing educational app;Positive
,I think it's a good app, but when my son was doing the occupations every face was caucasian. I normally dont rate things but maybe mix it up. We want to see arabs as firefighters, African american doctors etc.;Neutral
,it was great;Positive
,very educative for kids;Positive
,great app for kids;Positive
,Good for them kids;Neutral
,good leaning game;Positive
,it is good apps for kids;Positive
,Nice app for kids.;Positive
,so beautiful for kids...;Positive
,very scanty app;Negative
,This game is nice my small brother learn something;Neutral
,It was a great App you install;Positive
,its really a great app;Positive
,Its good really like it.;Positive
,Good for children's;Neutral
,is really very useful i do appreciate it thanks;Positive
,There was no sound good bye;Negative
,It's very good my child lived it;Positive
,This is not games I feel lied to;Neutral
,my girl love this very much;Positive
,very good for kids they learned Easley;Positive
,it's very good for kids;Positive
,Its so boring it sucks;Negative
,so far so good;Positive
,so nice of you sirji so nice of you;Positive
,It's great;Positive
,Ep some more topics;Neutral
,A for apple;Neutral
,so many add;Positive
,ok and nice;Positive
,use full app this use 1and 2years baby;Neutral
,Its okay;Negative
,Very useful.;Positive
,It's good;Positive
,Nice app;Positive
,Good one;Positive
,amazing;Positive
,satisfactory;Positive
,Good;Positive
,good;Positive
,Good;Positive
,Good;Positive
,Perfect;Positive
,Good;Positive
,Good;Positive
,I like it;Positive
,Good;Positive
,amazing;Positive
,It is a really good game for kids. It is also very educational;Positive
,Like it;Positive
,It's ok;Neutral
,osm App;Neutral
,I like it;Positive
,alpa bat;Neutral
,good more adds;Neutral
,it ok;Neutral
